id,label,url,brand,name,price,skin type,concern,image url
275,face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-set-of-2-super-non-oily-fresh-feel-moisturiser/14465934/buy,ponds,set of 2 super non-oily fresh feel moisturiser,₹ 403,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14465934/2021/6/17/02a8f3c2-63c4-4f67-9af9-31c0b846f5781623941768067-Ponds-Unisex-Face-Moisturisers-7611623941767900-1.jpg"
276,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable--whiteglow-whitening--brightening-nourishing-night-creme-60g/95942/buy,lotus herbals,sustainable whiteglow whitening brightening nourishing night creme 60g,₹ 276,all,"pigmentation,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/95942/2020/10/9/27953c8c-5796-4fe7-902e-45f69165c4d11602267125887LotusHerbalsSustainableWomenWhiteglowWhiteningBrighteningNou1.jpg"
277,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-anti-ageing-micro-sculpting-cream--women-regenerist--anti-ageing-night-skin-cream/15062026/buy,olay,anti-ageing micro-sculpting cream & women regenerist anti-ageing night skin cream,₹ 2850,dry,"fine lines,wrinkles,deep nourishment,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15062026/2021/8/24/280aad0e-a94a-490c-b059-8c56515d490c1629778514786OlayAnti-AgeingMicro-SculptingCreamWomenRegeneristAnti-Agein1.jpg"
278,face-moisturisers,https://www.myntra.com/face-moisturisers/the-face-shop/the-face-shop-unisex-pomegranate--collagen-volume-lifting-emulsion-140-ml/9113685/buy,the face shop,unisex pomegranate & collagen volume lifting emulsion 140 ml,₹ 1572,all,"dryness,deep nourishment,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9113685/2021/8/11/02e624bc-c169-41c8-b594-137ca0b11b9c1628659399063TheFaceShopUnisexPomegranateCollagenVolumeLiftingEmulsion1401.jpg"
279,face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-sustainable-men-skin-brightening-night-cream-50-g/10611226/buy,kama ayurveda,sustainable men skin brightening night cream 50 g,₹ 1975,all,"pigmentation,dark spots,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10611226/2020/6/9/b98f5dc8-febc-4557-9a53-86346e2d18ed1591691563256KAMAAYURVEDAMenSkinBrighteningNightCream50g1.jpg"
280,face-moisturisers,https://www.myntra.com/face-moisturisers/vlcc/vlcc-skin-defence-normal-to-dry-skin-honey-moisturizer-100-ml/10000857/buy,vlcc,skin defence normal to dry skin honey moisturizer 100 ml,₹ 260,normal,"general care,softening,smoothening,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10000857/2023/8/7/3cd2f377-4be0-4230-88d6-1de9393966791691389848725-VLCC-Skin-Defence-Normal-To-Dry-Skin-Honey-Moisturizer-100-m-1.jpg"
281,face-moisturisers,https://www.myntra.com/face-moisturisers/the-moms-co/the-moms-co-natural-vita-rich-day--night-sustainable-face-cream-50-ml/11021420/buy,the moms co.,natural vita rich day & night sustainable face cream 50 ml,₹ 552,all,"fine lines,wrinkles,blackheads,whiteheads,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11021420/2021/8/11/506c9ea0-5334-4abe-8654-638d9cc9bd631628671684004TheMomsCoNaturalVitaRichDayNightSustainableFaceCream50ml1.jpg"
282,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-absolute-perfect-radiance-skin-lightening-face-wash---50-g/4384875/buy,lakme,absolute perfect radiance skin lightening face wash - 50 g,₹ 112,all,"lightening,dark spots,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4384875/2024/1/17/b2471d23-f80e-4683-b932-79db0bc9f4c71705486506172-Lakme-Absolute-Perfect-Radiance-Skin-Lightening-Face-Wash----1.jpg"
283,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-white-advanced-fairness-sustainable-face-wash---100-ml/2432715/buy,biotique,bio white advanced fairness sustainable face wash - 100 ml,₹ 70,all,"dull skin,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2432715/2023/12/11/1fad8dae-03bc-4151-b86a-30a339a624b81702294087488BiotiquePureNaturalFruitBrighteningFaceWash-100ml1.jpg"
284,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-vitamin-c-face-wash-with-turmeric-for-skin-illumination-100-ml/12087900/buy,mamaearth,vitamin c face wash with turmeric for skin illumination 100 ml,₹ 224,all,"lightening,pore care,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12087900/2022/3/27/983961fc-8bfc-45ac-9d32-56cae92f22ed1648366551718-Mamaearth-Vitamin-C-Face-Wash-with-Turmeric-for-Skin-Illumin-12.jpg"
285,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-power-white-anti-dark-cells-fairness-face-wash-100-g/7337612/buy,garnier,men power white anti-dark cells fairness face wash 100 g,₹ 152,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337612/2023/2/27/b6cbf338-fab3-4e4c-bff7-cacbd0376bd81677485183564-Garnier-Men-Power-White-Anti-Dark-Cells-Fairness-Face-Wash-1-1.jpg"
286,cleanser,https://www.myntra.com/face-wash-and-cleanser/plum/plum-charcoal-do-the-detox-face-wash-100ml/15450030/buy,plum,charcoal do-the-detox face wash-100ml,₹ 240,all,"pore care,daily use,tan removal","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15450030/2023/12/8/7e1358ee-0bef-4c8d-ae24-eb3b81ed760c1702012784149-Plum-Charcoal-Do-the-Detox-Face-Wash-100ml-1111702012783802-1.jpg"
287,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-whiteglow-3-in-1-deep-cleansing-skin-whitening-facial-foam-50-g/57755/buy,lotus herbals,sustainable whiteglow 3-in-1 deep cleansing skin whitening facial foam 50 g,₹ 116,all,"lightening,dull skin,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57755/2024/3/22/f99fb6d5-3113-4e59-a188-a8ee3b6c6be31711103186291LotusHerbalsSustainableWhiteGlow3-in-1DeepCleansingSkinWhite1.jpg"
288,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-white-advanced-fairness-sustainable-face-wash-200-ml/9314855/buy,biotique,bio white advanced fairness sustainable face wash 200 ml,₹ 141,all,"dull skin,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9314855/2023/12/11/5c34cfe7-a9ce-4721-b43f-163ef81b01b11702294090636BiotiquePureNaturalFruitBrighteningFaceWash-200ml1.jpg"
289,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-blush--glow-strawberry-gel-face-wash-with-100-real-strawberry-extract-100g/153915/buy,lakme,blush & glow strawberry gel face wash with 100% real strawberry extract 100g,₹ 150,all,"general care,daily use,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/153915/2023/6/20/71771050-fd11-4f77-bbdb-f22a8c5220c61687239490186-Lakme-Blush--Glow-Strawberry-Blast-Face-Wash---100-g-5011687-1.jpg"
290,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-sustainable-ubtan-face-wash-with-turmeric--saffron-for-tan-removal-100-ml/11081560/buy,mamaearth,sustainable ubtan face wash with turmeric & saffron for tan removal 100 ml,₹ 224,normal,"lightening,tan removal,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11081560/2022/1/27/43003398-543b-49e0-8034-9b3d4715021e1643280037525MamaearthSustainableUbtanFaceWashwithTurmericSaffronforTanRe1.jpg"
291,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-papaya-visibly-flawless-skin-sustainable-face-wash---100-ml/2432717/buy,biotique,bio papaya visibly flawless skin sustainable face wash - 100 ml,₹ 70,all,"general care,dull skin,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2432717/2023/12/11/3c6e6a2c-aab8-464d-aeaa-814608088f1d1702294084838BiotiqueBioPapayaVisiblyFlawlessSkinSustainableFaceWashForAl1.jpg"
292,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-skin-naturals-micellar-cleansing-water-125-ml/6610914/buy,garnier,skin naturals micellar cleansing water 125 ml,₹ 139,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6610914/2023/7/11/d02cfd8c-e401-4e4f-ad87-178656c64d391689071580945-Garnier-Skin-Naturals-Micellar-Cleansing-Water-125-ml--Pink--1.jpg"
293,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-purifying-neem-face-wash-200ml/6628423/buy,himalaya,purifying neem face wash 200ml,₹ 152,normal,"acne,blemishes,general care,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6628423/2024/2/14/70496f05-2780-4c23-a3bc-dc0eaa15737b1707904621974-Himalaya-Purifying-Neem-Face-Wash-200ml-751707904621715-1.jpg"
294,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-pack-of-2-papaya-exfoliating-face-wash/9314861/buy,biotique,bio pack of 2 papaya exfoliating face wash,₹ 118,all,"general care,dull skin,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9314861/2023/12/11/58a464e6-ccea-4927-9f22-fca33f7701791702294110112BiotiqueSetof2BioPapayaDeepCleanseTanRemovalFaceWash-100mlea1.jpg"
295,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-vitamin-c-foaming-face-wash-with-turmeric-for-skin-illumination-150-ml/12729796/buy,mamaearth,vitamin c foaming face wash with turmeric for skin illumination 150 ml,₹ 359,all,"lightening,pore care,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12729796/2022/4/20/452c04fb-6463-49f2-8771-69e14397c1941650451169265MamaearthVitaminCFoamingFaceWashwithTurmericforSkinIlluminat1.jpg"
296,cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-naked--raw-coffee-sustainable-face-wash-for-normal-to-oily-skin-100-ml/10901930/buy,mcaffeine,naked & raw coffee sustainable face wash for normal to oily skin 100 ml,₹ 314,oily,"excess oil,general care,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10901930/2024/1/3/1bd4d7d1-a283-4b5a-b6a9-ab820a0ffc641704273945301MCaffeineCoffeeFaceWashforFreshGlowingSkinHydrateCleanserfor1.jpg"
297,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-vitamin-e-range-tea-tree-skin-clearing-sustainable-face-wash-250-ml/1777425/buy,the body shop,the body shop vitamin e range tea tree skin clearing sustainable face wash 250 ml,₹ 633,oily,"acne,blemishes,excess oil,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1777425/2024/3/16/014e2688-5965-47d1-858a-f0bdccb07b571710560142280-THE-BODY-SHOP-Vitamin-E-Range-Tea-Tree-Skin-Clearing-Sustain-7.jpg"
298,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-neem-purifying-face-wash-150-ml/1919965/buy,biotique,bio neem purifying face wash 150 ml,₹ 91,all,"acne,blemishes,dull skin,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1919965/2023/12/11/67e636bc-3235-43d1-a816-653c94fcd7821702294101797BiotiqueFreshNeemPimpleControlFaceWashwithAshwagandhaKulanja1.jpg"
299,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-moisturizing-aloe-vera-face-wash-with-vitamin-e-for-dry-skin-100-ml/6628429/buy,himalaya,moisturizing aloe vera face wash with vitamin e for dry skin 100 ml,₹ 91,dry,"hydration,dryness,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6628429/2022/1/27/96f86d72-41bc-49ee-a78a-26cee30c250f1643279901702HimalayaMoisturizingAloeVeraFaceWashwithVitaminEforDrySkin101.jpg"
300,cleanser,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-white-perfect-milky-sustainable-facial-foam---purifying--brightening-100-ml/236316/buy,loreal,paris white perfect milky sustainable facial foam - purifying & brightening 100 ml,₹ 209,all,"uneven skin tone,dark spots,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/236316/2022/8/30/aa05d5fb-ee0a-4214-8d91-aaf95653a2541661852616677-LOreal-Paris-White-Perfect-Milky-Sustainable-Facial-Foam---P-1.jpg"
301,cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-cappuccino-acne--oil-control-coffee-foaming-face-wash-75-ml/14380222/buy,mcaffeine,cappuccino acne & oil control coffee foaming face wash 75 ml,₹ 199,all,"acne,blemishes,excess oil,redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14380222/2024/1/3/ffc2c022-f169-4698-9f2d-2ee66f2fdf581704273902961MCaffeineAntiAcneCoffeeFoamingFaceWashtoControlOilPimpleAcne1.jpg"
302,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-set-of-acno-fight-anti-pimple-facewash--pimple-clearing-whitening-cream/14148774/buy,garnier,set of acno fight anti pimple facewash & pimple clearing whitening cream,₹ 337,normal,"blackheads removal,excess oil,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14148774/2023/7/4/abf8dbcc-8001-475e-97be-52032453e8611688469753985-Garnier-Men-Acno-Fight-Pimple-Clearing-Facewash-150-g--Anti--1.jpg"
303,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-apriscrub-fresh-apricot-scrub-180-g/57764/buy,lotus herbals,sustainable apriscrub fresh apricot scrub 180 g,₹ 211,all,"general care,blackheads,whiteheads,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57764/2024/3/22/95d30cec-7ff8-419c-9e01-62c3bb80f99b1711103116852LotusHerbalsSustainableApriscrubFreshApricotScrub180g1.jpg"
304,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-gentle--soft-deep-pore-cleanser/283697/buy,lakme,gentle & soft deep pore cleanser,₹ 174,normal,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/283697/2021/3/9/a2fa8dfd-e6c9-4fc1-8719-f270f7ede50f1615263199181-Lakme-Gentle--Soft-Deep-Pore-Cleanser-831615263198261-1.jpg"
305,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-neem-sustainable-purifying-face-wash-200-ml/9313575/buy,biotique,bio neem sustainable purifying face wash 200 ml,₹ 144,all,"acne,blemishes,dull skin,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9313575/2022/5/18/b24fcc24-93fb-41eb-9155-fc73049498711652871066327-Biotique-Bio-Neem-Sustainable-Purifying-Face-Wash-200-ml-565-1.jpg"
306,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-purifying-neem-face-wash-for-acne-prone-skin-150-ml/6628442/buy,himalaya,purifying neem face wash for acne-prone skin 150 ml,₹ 117,all,"acne,blemishes,general care,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6628442/2023/7/5/3991dec5-544a-4fba-b57d-76a3928367681688538184145-Himalaya-Purifying-Neem-Face-Wash-for-Acne-Prone-Skin-150-ml-1.jpg"
307,cleanser,https://www.myntra.com/face-wash-and-cleanser/iba/iba-pack-of-4-aloe-aqua-face-wash--makeup-remover-50-ml-each/15328632/buy,iba,pack of 4 aloe aqua face wash + makeup remover 50 ml each,₹ 252,all,general care,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15328632/2022/2/10/047d3ef9-74b6-4ea6-b6b8-276d01fb70e71644483912564IbaPackof4AloeAquaFaceWashMakeupRemover50mleach1.jpg"
308,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-sustainable-tea-tree-face-wash-with-neem-for-acne-100-ml/11081190/buy,mamaearth,sustainable tea tree face wash with neem for acne 100 ml,₹ 224,normal,"acne,blemishes,excess oil,redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11081190/2022/3/27/aa1d0317-abad-4090-84bd-f520e27ab0fa1648366228215-Mamaearth-Sustainable-Tea-Tree-Face-Wash-with-Neem-for-Acne--11.jpg"
309,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-set-of-2--power-white-anti-dark-cells-fairness-face-wash/9350645/buy,garnier,men set of 2 power white anti-dark cells fairness face wash,₹ 266,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9350645/2022/5/23/ccc78a34-0fae-4071-9f5d-ca60c091589f1653291487730GarnierMenSetof2PowerWhiteAnti-DarkCellsFairnessFaceWash1.jpg"
310,cleanser,https://www.myntra.com/face-wash-and-cleanser/nivea/nivea-total-face-cleanup-for-normal-to-oily-skin-100-ml/2273964/buy,nivea,total face cleanup for normal to oily skin 100 ml,₹ 157,combination,"excess oil,blackheads,whiteheads,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2273964/2021/8/11/f562d559-ab20-4a9f-a98f-1f3f3e4fd3ee1628671675304NiveaTotalFaceCleanupforNormaltoOilySkin100ml1.jpg"
311,cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-transparent-gentle-cleansing-face-wash---tea-tree-120-ml/15722204/buy,good vibes,transparent gentle cleansing face wash - tea tree 120 ml,₹ 184,all,"excess oil,deep nourishment,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15722204/2022/6/26/897c582f-468c-426d-b167-6a0db45202841656219601808GoodVibesTransparentGentleCleansingFaceWash-TeaTree120ml1.jpg"
312,cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-de-tan-face-wash-100-ml/9435515/buy,beardo,men de-tan face wash 100 ml,₹ 187,all,"tan removal,deep nourishment,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9435515/2024/2/5/71b13ace-1cde-4979-b2e3-18572af80ca61707129081121-BEARDO-Men-Coffee-Detox-De-Tan-Face-Wash-With-Aloe-Vera--Vit-1.jpg"
313,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-advanced-ayurveda-bio-honey-gel-refreshing-foaming-sustainable-face-wash-150-ml/1919966/buy,biotique,advanced ayurveda bio honey gel refreshing foaming sustainable face wash 150 ml,₹ 105,all,"hydration,softening,smoothening,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1919966/2023/12/11/b83d4bd3-d62c-4ff5-aac2-d025775af7a21702294121812BiotiqueAdvancedAyurvedaBioHoneyGelRefreshingFoamingSustaina1.jpg"
314,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-brightening-vitamin-c-foaming-face-wash-with-built-in-face-brush---100-ml/12426284/buy,wow skin science,brightening vitamin c foaming face wash with built-in face brush - 100 ml,₹ 327,all,"anti-pollution,deep nourishment,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12426284/2023/10/31/fc0b5f8d-e29d-4337-bf5b-bfe531ee84231698751685432-WOW-SKIN-SCIENCE-Brightening-Vitamin-C-Foaming-Face-Wash-wit-11.jpg"
315,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-set-of-2-deep-clean-foam-cleanser-100-gm/7037185/buy,neutrogena,set of 2 deep clean foam cleanser 100 gm,₹ 484,oily,"anti-pollution,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037185/2018/7/31/2c4c62a0-150b-47ae-bdcf-f3cd81d61d8c1533027717627-Neutrogena-Unisex-Pack-Of-2-Deep-Clean-Foam-Cleanser-100-gm-8181533027717581-1.jpg"
316,cleanser,https://www.myntra.com/face-wash-and-cleanser/jaquline-usa/jaquline-usa-rose-love-clay-face-wash---100-ml/15547100/buy,jaquline usa,rose love clay face wash - 100 ml,₹ 186,all,general care,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15547100/2021/9/21/8999ad8f-5da6-4c82-a566-5591f0ad19041632218474323FaceWashandCleanser1.jpg"
317,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-advanced-ayurveda-bio-morning-nectar-visibly-flawless-face-wash-200-ml/9313559/buy,biotique,advanced ayurveda bio morning nectar visibly flawless face wash 200 ml,₹ 159,all,"uneven skin tone,hydration,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9313559/2023/12/11/253b014e-da62-4cf0-9783-d5af6207afcb1702294092934BiotiqueAdvancedAyurvedaBioMorningNectarVisiblyFlawlessFaceW1.jpg"
318,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-sustainable-charcoal-face-wash-for-oil-control-100-ml/11081248/buy,mamaearth,sustainable charcoal face wash for oil control 100 ml,₹ 224,oily,"tan removal,dull skin,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11081248/2022/5/25/610a171d-0619-4a25-a121-d3110ed174bc1653465465099MamaearthSustainableActivatedCharcoalFaceWashWithCoffeeForOi1.jpg"
319,cleanser,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-white-perfect-milky-foam-sustainable-face-wash-50-ml/236317/buy,loreal,paris white perfect milky foam sustainable face wash 50 ml,₹ 105,all,"lightening,dark spots,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/236317/2022/8/30/12a94d8a-e168-4244-85d2-8742c515691c1661852572979-LOreal-Paris-White-Perfect-Milky-Foam-Sustainable-Face-Wash--1.jpg"
320,cleanser,https://www.myntra.com/face-wash-and-cleanser/nivea/nivea-men-oil-control-all-in-1-face-wash-with-cooling-menthol---150-ml/9686503/buy,nivea,men oil control all-in-1 face wash with cooling menthol - 150 ml,₹ 209,oily,"excess oil,dark spots,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9686503/2022/7/18/9546016b-5fd2-48a1-9f5e-fb615df246c41658129046576-Nivea-Men-Oil-Control-All-In-1-Face-Wash-with-Cooling-Mentho-1.jpg"
321,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-set-of--deep-clean-foam-cleanser--ultra-sheer-sunblock-spf50/9653903/buy,neutrogena,set of deep clean foam cleanser & ultra sheer sunblock spf50,₹ 454,oily,"anti-pollution,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9653903/2019/5/13/5bba2de5-9d79-4d02-afad-5d23636bdcc51557749600607--Neutrogena-Set-Of--Deep-Clean-Foam-Cleanser--Ultra-Sheer-Su-1.jpg"
322,cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-natural-multani-mitti-powder-227-g/15386570/buy,havintha,natural multani mitti powder 227 g,₹ 299,all,"acne,blemishes,tan removal,","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15386570/2021/9/7/9073d3d5-2289-4c69-9fd3-7690af9f70671630998493435HavinthaNaturalMultaniMittiPowderProductOfHavinthaNaturalFul1.jpg"
323,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-tea-tree-foaming-face-wash-with-salicylic-acid-150ml/13841446/buy,mamaearth,tea tree foaming face wash with salicylic acid 150ml,₹ 359,normal,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13841446/2022/5/25/c945876c-9c8f-4150-b64a-ad34cae0b81f1653462803962MamaearthTeaTreeFoamingFaceWashwithSalicylicAcid150ml1.jpg"
324,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-unisex-bio-honey-gel-refreshing-foaming-face-wash-100-ml/2432718/buy,biotique,unisex bio honey gel refreshing foaming face wash 100 ml,₹ 69,all,"hydration,softening,smoothening,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2432718/2023/12/11/684695ee-c2b6-4bf0-a394-101294cd24ac1702294085578BiotiqueUnisexBioHoneyGelRefreshingFoamingFaceWash100ml1.jpg"
325,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-bright-complete-vitamin-c-brightening-facewash-100-gm/13838826/buy,garnier,bright complete vitamin c brightening facewash 100 gm,₹ 152,all,"dull skin,daily use,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13838826/2022/10/31/93b70d36-8672-467e-9b0e-7bda8b1cb77f1667215816736-Garnier-Bright-Complete-Vitamin-C-Brightening-Facewash-100-g-1.jpg"
326,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-vitamin-c-face-wash-with-turmeric-for-skin-illumination-250ml/13028260/buy,mamaearth,vitamin c face wash with turmeric for skin illumination 250ml,₹ 359,oily,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13028260/2022/4/21/5a82d530-e507-4bde-8934-f1adaff6b6cf1650517614274MamaearthVitaminCFaceWashwithTurmericforSkinIllumination250m1.jpg"
327,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-papaya-visibly-ageless-sustainable-face-wash-200-ml/9314865/buy,biotique,bio papaya visibly ageless sustainable face wash 200 ml,₹ 162,all,"general care,dull skin,uneven skin tone","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9314865/2023/12/11/03f0f1ec-3557-4af7-ab8e-b976668f28711702294104226BiotiqueBioPapayaVisiblyAgelessSustainableFaceWash200ml1.jpg"
328,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-vitamin-e-sustainable-gentle-face-wash-for-all-skin-types-125-ml/1677293/buy,the body shop,vitamin e sustainable gentle face wash for all skin types 125 ml,₹ 633,all,"hydration,acne,blemishes,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1677293/2024/3/16/66dfa89f-7895-4ab3-b9f4-07bf5ae47f441710560086844-THE-BODY-SHOP-Vitamin-E-Sustainable-Gentle-Face-Wash-for-All-7.jpg"
329,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-vitamin-e-sustainable-gentle-face-wash-for-all-skin-types-125-ml/1677293/buy,the body shop,vitamin e sustainable gentle face wash for all skin types 125 ml,₹ 633,all,"hydration,acne,blemishes,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1677293/2024/3/16/66dfa89f-7895-4ab3-b9f4-07bf5ae47f441710560086844-THE-BODY-SHOP-Vitamin-E-Sustainable-Gentle-Face-Wash-for-All-7.jpg"
330,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-facial-cleanser-for-normal-to-oily-skin---200-ml/2427952/buy,neutrogena,deep clean facial cleanser for normal to oily skin - 200 ml,₹ 396,oily,"general care,excess oil,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2427952/2022/12/5/f96806ca-0aab-4001-9106-d6c3698314e41670239221496-Neutrogena-Deep-Clean-Facial-Cleanser-for-Normal-to-Oily-Ski-1.jpg"
